Chain,RecordTime,Frequency
Chain1,58219,13.4475
Chain2,58262,10.9821
Chain4,58287,8.94305
Chain1,58289,13.2661
Chain3,58350,4.93925
Chain2,58358,9.95205
Chain1,58383,12.0841
Chain4,58399,8.69599
Chain2,58433,11.4704
Chain1,58440,13.5732
Chain3,58498,6.64083
Chain4,58526,8.3915
Chain1,58529,12.5185
Chain2,58545,10.5956
Chain3,58591,7.26665
Chain1,58599,13.8727
Chain4,58649,8.2729
Chain2,58652,10.2034
Chain1,58677,12.6555
Chain2,58731,10.0806
Chain4,58741,8.75814
Chain3,58762,7.27994
Chain1,58770,12.4439
Chain2,58797,11.8984
Chain1,58835,12.6964
Chain3,58878,7.88142
Chain4,58890,8.23889
Chain2,58893,12.4433
Chain1,58900,13.4508
Chain4,58978,9.1135
Chain1,58988,13.7768
Chain2,59025,10.1999
Chain3,59031,6.81163
Chain1,59072,12.6814
Chain4,59099,8.38828
Chain2,59122,9.22879
Chain1,59156,11.6983
Chain3,59183,7.13305
Chain2,59191,10.0836
Chain4,59197,9.77785
Chain1,59227,12.5585
Chain2,59277,11.896
Chain1,59359,10.4457
Chain4,59375,7.56259
Chain3,59387,5.8982
Chain1,59441,10.5344
Chain2,59483,8.31649
Chain4,59531,6.94759
Chain1,59547,9.36162
Chain2,59589,7.53382
Chain1,59595,12.6849
Chain3,59656,4.8015
Chain4,59664,6.42567
Chain2,59667,7.69478
Chain1,59673,12.906
Chain4,59732,8.39835
Chain1,59742,15.4176
Chain2,59800,9.47793
Chain3,59827,4.65561
Chain1,59835,12.5256
Chain4,59855,9.24585
Chain2,59865,10.8748
Chain1,59900,13.2635
Chain3,59950,5.32714
Chain4,59958,10.2075
Chain2,59961,10.2075
Chain1,59985,12.3119
Chain2,60035,12.7324
Chain1,60042,14.4981
Chain3,60098,6.79342
Chain4,60126,7.61337
Chain1,60129,13.0739
Chain2,60155,10.3499
Chain4,60191,8.93447
Chain1,60194,14.3982
